username,reply_to_tweet_id,reply_id,reply_text,created_at,likes,retweets,replies,clean_text
wegointodie,1919415902879023381,1919566225203400852,ngetik apasi monyet,2025-05-06T01:33:46+00:00,1,0,0,ngetik apasi monyet
Ilystar2,1919415902879023381,1919566211534487659,Benerin dulu tuh ketikan lu. Ga pernah belajar EYD &amp; tanda baca kah?,2025-05-06T01:33:43+00:00,0,0,0,benerin dulu tuh ketikan lu tidak pernah belajar eyd tanda baca kah?
cakesprinklec,1919415902879023381,1919566159244066905,Sakit jiwa ni orang,2025-05-06T01:33:30+00:00,0,0,0,sakit jiwa ni orang
margotshoodie,1919415902879023381,1919566136661967247,Di kotaku yang dapet baru beberapa. Bahkan di sekolah favorit gada program gini2,2025-05-06T01:33:25+00:00,0,0,0,kotaku dapet baru beberapa bahkan sekolah favorit gada program gini
Rezaliah,1919415902879023381,1919566113933001103,"Yahh, anda adalah statistik 🤣",2025-05-06T01:33:20+00:00,0,0,0,yahh statistik
imandwisetyo,1919415902879023381,1919566085889900648,Fix make nih orang,2025-05-06T01:33:13+00:00,1,0,0,fix make nih orang
Itsraimp,1919415902879023381,1919565989051609572,Terus yang wilayahnya ga kebagian mbg gimana? Kasian udah makan janji tapi gabisa nikmatin ayam 1 butir itu,2025-05-06T01:32:50+00:00,0,0,0,terus wilayahnya tidak kebagian mbg gimana? kasian makan janji gabisa nikmatin ayam butir
ciacihe,1919415902879023381,1919565923788173585,HAHAHAHAHAHAJAHA,2025-05-06T01:32:34+00:00,0,0,0,hahahahahahajaha
kucingrandom,1919415902879023381,1919565859724656696,Nyawa orang kek ga berharga gini ya,2025-05-06T01:32:19+00:00,0,0,0,nyawa orang kek tidak berharga gini
cakbottom,1919415902879023381,1919565821447442868,Penyampaian dia ini ga enak banget rakyat dibilang angka doang,2025-05-06T01:32:10+00:00,0,0,0,penyampaian tidak enak banget rakyat dibilang angka doang
divinesphere,1919415902879023381,1919565660582990090,Pulang dengan tangan kosong,2025-05-06T01:31:31+00:00,0,0,1,pulang tangan kosong
Ambil2Bayar1,1919415902879023381,1919565532417704217,Lahhhh mikirnya gitu? —“,2025-05-06T01:31:01+00:00,0,0,0,lahh mikirnya gitu?
luzzylunalucas,1919415902879023381,1919565478282068101,Ntaps keren bgt bapak negara kita 🥰,2025-05-06T01:30:48+00:00,0,0,0,ntaps keren banget bapak negara
DeeOnyour,1919415902879023381,1919565440348782694,Wkwkwkwk nyawa kayak gak ada harganya bos,2025-05-06T01:30:39+00:00,0,0,0,wkwkwkwk nyawa kayak tidak harganya bos
wulandaritwitt,1919415902879023381,1919565416596439406,"ehhh ngomongnya enak banget ye, urusan nyawa loh ini? bisa ya sesantai itu dan memandang nyawa hanyalah angka statistik? sakit ni orang gila gila",2025-05-06T01:30:33+00:00,0,0,0,ehh ngomongnya enak banget ye urusan nyawa loh ini? sesantai memandang nyawa hanyalah angka statistik? sakit ni orang gila gila
CakRedi,1919415902879023381,1919565289618059536,"He won't say such things when it's his son or family in the '0,005 persen'.",2025-05-06T01:30:03+00:00,0,0,0,he won say such things when it his son or family in the persen
aysyfin,1919415902879023381,1919565276292448670,delusional grandpa,2025-05-06T01:30:00+00:00,0,0,0,delusional grandpa
ikanijoes,1919415902879023381,1919565255098957937,diem deh pak 😭,2025-05-06T01:29:55+00:00,0,0,0,diem pak
dewiyo2,1919415902879023381,1919565199591301171,orgil kok jadi presiden,2025-05-06T01:29:42+00:00,0,0,0,orgil jadi presiden
clawdius_,1919415902879023381,1919565045580890217,"""joined march 2025"" awikwok tolol",2025-05-06T01:29:05+00:00,2,0,0,joined march awikwok tolol
valenkus,1919415902879023381,1919564882128863683,Baca ini pagi2 🥲🤬,2025-05-06T01:28:26+00:00,0,0,0,baca pagi
sojunna,1919415902879023381,1919564784149922202,We are doomed,2025-05-06T01:28:02+00:00,0,0,0,we are doomed
quantaaa_,1919415902879023381,1919564762909979034,masih pinteran matematikanya Bron Breakker sumpah,2025-05-06T01:27:57+00:00,0,0,0,pinteran matematikanya bron breakker sumpah
oxclairdelune,1919415902879023381,1919564740398874986,speechless jir 🤐🤐🤐,2025-05-06T01:27:52+00:00,0,0,0,speechless jir
ohceanics,1919415902879023381,1919564679464321048,make nih orang @asyamamrr,2025-05-06T01:27:38+00:00,0,0,1,make nih orang
wmatchajs,1919415902879023381,1919564595548848400,"Woww... spicles... kok bs ada orang yg pmikirannya gni... apalagi presdent... belah 2 aja plss ini negara, w udh ga sanggup baca statment nyebelin gn. Mau senegara sm orng2 bener aja pl,",2025-05-06T01:27:18+00:00,0,0,0,woww spicles bs orang pmikirannya gni presdent belah plss negara tidak sanggup baca statment nyebelin gn mau senegara sama orng bener pl
behappyloh,1919415902879023381,1919564594709664224,GUSTI!!!! Bapak lupa ta tujuan awal MBG itu apa? katanya penurunan stunting apalah222. lha tujuan itu uda tercapai apa blm Pak?,2025-05-06T01:27:17+00:00,0,0,0,gusti!! bapak lupa ta tujuan awal mbg apa? katanya penurunan stunting apalah lha tujuan uda tercapai apa belum pak?
hellocheonsa_,1919415902879023381,1919564399167340673,Logika dari mana ini anyinggg😭😭,2025-05-06T01:26:31+00:00,0,0,0,logika mana anyingg
wildnbachtr,1919415902879023381,1919564198360842673,"parah bgt dah menganggap yang keracunan itu hanya statistik, banggain aja tuh program lu yang gajelas itu pak 🙏🏻",2025-05-06T01:25:43+00:00,0,0,0,parah banget dah menganggap keracunan statistik banggain tuh program lu gajelas pak
coretanpisang,1919415902879023381,1919564131213963599,Kalo gak mau dikritisi ya ke sorga aja gitu?,2025-05-06T01:25:27+00:00,0,0,0,kalau tidak mau dikritisi sorga gitu?
buankoooo,1919415902879023381,1919564048318005560,"Itu bukan typo mas, emang masnya aja gblk wakakakak",2025-05-06T01:25:07+00:00,0,0,0,bukan typo mas memang masnya gblk wakakakak
Diparaniii,1919415902879023381,1919563954298175754,PAIT PAIT PAIT,2025-05-06T01:24:45+00:00,0,0,0,pait pait pait
redkittenx,1919415902879023381,1919563939211575614,Ni orang waktu sekolah gimana si? Ko bisa cara narik kesimpulannya kea gini?,2025-05-06T01:24:41+00:00,0,0,0,ni orang waktu sekolah gimana si? ko cara narik kesimpulannya kea gini?
yourjubbly,1919415902879023381,1919563918495846449,Innalillahi please bring him to the asylum,2025-05-06T01:24:36+00:00,0,0,1,innalillahi please bring him to the asylum
buankoooo,1919415902879023381,1919563799142793597,Yaampun gatau lg harus blg apa☺️,2025-05-06T01:24:08+00:00,0,0,0,yaampun gatau blg apa
medievalera_,1919415902879023381,1919563659715740128,"ASAL BAPAK SENANG IS REALLL DENIAL DENGAN NGOMONG ""KITA AKAN BERANTAS, 1 RUPIAH PUN UANG RAKYAT KITA JAGA"", KITA AKAN KITA AKAN MULU NIH ENDUT",2025-05-06T01:23:34+00:00,0,0,0,asal bapak senang is reall denial ngomong berantas rupiah uang rakyat jaga mulu nih endut
coretanpisang,1919415902879023381,1919563521395745144,"Jmn dulu ada program makanan tambahan entah ini program daerah atau nasional, seingetku pas awal 2000an, jd anak2 SD dikasih makanan setelah istirahat seperti burjo kalo gak lontong dll, ini programnya seminggu sekali doang. Bedanya, ini lebih tersruktur dan gak semememaksa MBG.",2025-05-06T01:23:01+00:00,1,0,1,jmn dulu program makanan tambahan entah program daerah nasional seingetku pas awal an jadi anak sd dikasih makanan istirahat burjo kalau tidak lontong programnya seminggu sekali doang bedanya lebih tersruktur tidak semememaksa mbg
okitsarp_,1919415902879023381,1919563462365323426,Cuman angka dimata mereka 😭 https://t.co/XzHCN8EpMF,2025-05-06T01:22:47+00:00,0,0,0,cuman angka dimata
NanaEdut,1919415902879023381,1919563375522275507,"Takutnya ngubah UU kak, tbtb gada pemilu lagi 😭",2025-05-06T01:22:27+00:00,8,0,0,takutnya ngubah uu kak tbtb gada pemilu
akubutuhcokelat,1919415902879023381,1919563184068771941,Kan makan bergizi harusnya targetnya anak anak yang memnuhi gizi dong. Ini mah targetnya anak anak yang keracunan. Namanya bukan makan bergizi jadinya tapi makanan yang beracun jatuhnya. Aneh.,2025-05-06T01:21:41+00:00,0,0,0,kan makan bergizi harusnya targetnya anak anak memnuhi gizi mah targetnya anak anak keracunan namanya bukan makan bergizi jadinya makanan beracun jatuhnya aneh
gegebabybaby,1919415902879023381,1919563182735004003,kok repnya pada sama si?,2025-05-06T01:21:41+00:00,0,0,0,repnya sama si?
kzlbgttt,1919415902879023381,1919563137902100859,"busett keberhasilannya dari berapa yg keracunan, kocak gaming",2025-05-06T01:21:30+00:00,0,0,0,busett keberhasilannya berapa keracunan kocak gaming
Molto_halu,1919415902879023381,1919563075004272977,Biar ada empati apa harus merasakan dulu apa? Seperti yg 5 org rawat inap? Biar ngerasain dan ada empati Persiden kok gitu wkwk,2025-05-06T01:21:15+00:00,0,0,0,biar empati apa merasakan dulu apa? orang rawat inap? biar ngerasain empati persiden gitu wkwk
ndrypd,1919415902879023381,1919563073108484489,Matamu ndut ndut,2025-05-06T01:21:15+00:00,0,0,0,matamu ndut ndut
notdisera,1919415902879023381,1919562789993030061,naudzubillahhh,2025-05-06T01:20:07+00:00,0,0,0,naudzubillahh
Palestine_009,1919415902879023381,1919562629338825199,Ga ketolong lagi dah,2025-05-06T01:19:29+00:00,0,0,0,tidak ketolong dah
bombolonigusini,1919415902879023381,1919562608157589615,"Btw, masi bnyak yg blm trima makan gratisnya pak",2025-05-06T01:19:24+00:00,0,0,0,btw banyak belum trima makan gratisnya pak
aedisha,1919415902879023381,1919562596942008368,"Nyawa satu orang pun tetep penting, bukan sekedar “cuma 0,005%”. Yang sakit tuh manusia, bukan statistik.",2025-05-06T01:19:21+00:00,0,0,0,nyawa satu orang tetep penting bukan sekedar cuma sakit tuh manusia bukan statistik
aspetativa,1919415902879023381,1919562511403422185,"Pantesan gak pernah menang pilpres berkali-kali, sekalinya menang emang gak ada yg beres, masalah mulu tp gak punya solusi. Pelanggar HAM kok dipilih, ya ngelanggar HAM terus lah, nyawa gak ada apa-apanya bagi dia",2025-05-06T01:19:01+00:00,0,0,0,pantesan tidak pernah menang pilpres berkali kali sekalinya menang memang tidak beres masalah mulu tidak punya solusi pelanggar ham dipilih ngelanggar ham terus lah nyawa tidak apa apanya
Kucinghokage6,1919415902879023381,1919562439999250833,"Mungkin menurut bapak nyawa 200 orang tidaklah penting. Tapi bapak tidak boleh lupa nyawa 200 orang itu sangat lah penting bagi orang tua, keluarga dan teman-teman nya. Tidakkah ada terbesit di pikiran bapak, bahwa 200 orang tersebut akan menjadi generasi penerus bangsa ini.",2025-05-06T01:18:44+00:00,0,0,0,mungkin bapak nyawa orang tidaklah penting bapak tidak lupa nyawa orang sangat lah penting orang tua keluarga teman teman tidakkah terbesit pikiran bapak orang tersebut menjadi generasi penerus bangsa
fahmiiiiii7034,1919415902879023381,1919562399847190621,Kapan diazabnya ini orang,2025-05-06T01:18:34+00:00,0,0,0,kapan diazabnya orang
adudadidu,1919415902879023381,1919562223669936572,Make nih orang,2025-05-06T01:17:52+00:00,0,0,0,make nih orang
taegerggukkie,1919415902879023381,1919562102207086776,"KAREPMU PAK KAREPMU, BENERAN TONE DEAF, BUDEK TEMENAN KAPOK KON",2025-05-06T01:17:23+00:00,0,0,0,karepmu pak karepmu beneran tone deaf budek temenan kapok kon
coretanpisang,1919415902879023381,1919562075501711652,"Iya njir, masih awal nanti ada lanjutannya wkwkwk",2025-05-06T01:17:17+00:00,0,0,0,iya njir awal lanjutannya wkwkwk
kactchaw,1919415902879023381,1919562013472141804,"stress, ngeliat keberhasilan kerjaa dgn ngeliat minimnya ketidak berhasilan program dibandingkan sebrp banyak manfaat atau efek yg didpt dari program kerjaa 😭😭 dan bisa bisanya blng cm ""5 orng""???? emng 5 orng ntu kelinci bercobaan apaa 😭😭",2025-05-06T01:17:02+00:00,0,0,0,stress ngeliat keberhasilan kerjaa ngeliat minimnya ketidak berhasilan program dibandingkan sebrp banyak manfaat efek didpt program kerjaa bisanya blng cm orng ?? emng orng ntu kelinci bercobaan apaa
hnyjull,1919415902879023381,1919561969465454961,kayanya udah gila deh.. gue😔,2025-05-06T01:16:51+00:00,0,0,0,kayanya gila gue
sharimiy,1919415902879023381,1919561451879960885,allahuakbar,2025-05-06T01:14:48+00:00,0,0,0,allahuakbar
_amolasfresas_,1919415902879023381,1919561371416502335,yah ada wowo bete gw jing,2025-05-06T01:14:29+00:00,0,0,0,yah wowo bete gw jing
iwascold,1919415902879023381,1919561352324292713,"pak, saya mau beli food tray buat kebutuhan makan pabrik saya ga bisa pak, gara2 program bapak ini jd banyak yg kosong. saya jd disuruh nyari foodtray kemana2, AAAAAAKH",2025-05-06T01:14:24+00:00,1,0,1,pak mau beli food tray buat kebutuhan makan pabrik tidak pak gara program bapak jadi banyak kosong jadi disuruh nyari foodtray aakh
sa_kosh28,1918878253089190244,1918879947139031308,#OneDayOneOmonOmon https://t.co/5u9ZAbWYzV,2025-05-04T04:06:45+00:00,594,35,5,onedayoneomonomon
humorpiggil_dy,1919415902879023381,1919561193489854534,Dh ga ketolong,2025-05-06T01:13:46+00:00,0,0,0,dh tidak ketolong
pink78303,1919415902879023381,1919561187408179357,"Gak gtu juga kaleeee, yg namanya makan mau gratis mau byr itu kudu gak boleh ada yg keracunan. Parah ini sih. Ntar klo ada yg metong diprosentase juga gak? 'Ah cuma sekian persen yg mati' *sakitnihorg2🤢",2025-05-06T01:13:45+00:00,0,0,0,tidak gtu kalee namanya makan mau gratis mau byr kudu tidak keracunan parah ntar kalau metong diprosentase gak? ah cuma sekian persen mati sakitnihorg
Lunia533533,1919415902879023381,1919561103241314708,Udh seperti Wano ya ini negara..,2025-05-06T01:13:25+00:00,0,0,0,wano negara
mattbelah,1919415902879023381,1919561048635670869,Presiden kalian cuma anggep kalian sebagai statistik. They never cared for you but their own guts.,2025-05-06T01:13:12+00:00,0,0,0,presiden kalian cuma anggep kalian statistik they never cared for you but their own guts
tweetyyypieee,1919415902879023381,1919560939281449413,ni org idup dimana sih heran,2025-05-06T01:12:46+00:00,0,0,0,ni orang idup heran
poin_opini,1919415902879023381,1919560735694217410,Berhasil bikin 1000+ siswa keracunan 🫵 https://t.co/IKWbYQ8gy1,2025-05-06T01:11:57+00:00,28,2,0,berhasil bikin siswa keracunan
poin_opini,1919560344923468079,1919560344923468079,"‼️ Program MBG 99,9% meracuni 1000+ siswa di daerah: 1. Nganjuk: 7 2. Nunukan: 30+ 3. Sukoharjo: 40 4. Waingapu: 29 5. Pandeglang: 40 6. Takalar: 12 7. Batang: 60 8. Cianjur: 78 9. Bombana: 13 10. Bandung: 342 11. Tasikmalaya: 400 🔴 Total: 1.051+ siswa",2025-05-06T01:10:24+00:00,38634,13054,552,program mbg meracuni siswa daerah nganjuk nunukan sukoharjo waingapu pandeglang takalar batang cianjur bombana bandung tasikmalaya total siswa
namthafern,1919415902879023381,1919560714559353305,Ini presiden negara mana deh astagaaaaa,2025-05-06T01:11:52+00:00,0,0,0,presiden negara mana astagaa
humorpiggil_dy,1919415902879023381,1919560525257588904,Blunder aja terus blunderrrrr,2025-05-06T01:11:07+00:00,0,0,0,blunder terus blunderr
applejeon_,1919415902879023381,1919560463378964632,Ih goblok bgt presidennya orang,2025-05-06T01:10:52+00:00,0,0,0,ih goblok banget presidennya orang
starbuscks,1919415902879023381,1919560446287479020,hah kok bisa dia ngomong gitu,2025-05-06T01:10:48+00:00,0,0,0,hah ngomong gitu
avocado_dcaprio,1919415902879023381,1919560274610184674,it's just a number ya huh?,2025-05-06T01:10:07+00:00,0,0,0,it just number huh?
simpplyguy,1919415902879023381,1919560270994604268,Makek nih orang,2025-05-06T01:10:06+00:00,0,0,0,makek nih orang
ariefhydee,1919415902879023381,1919560259523502398,"Muka dah jelek, minimal otak pinteran dikitlah",2025-05-06T01:10:04+00:00,3,0,0,muka dah jelek minimal otak pinteran dikitlah
oceaniscs,1919415902879023381,1919560180796444833,"speechless tapi ga heran kalo si gendut wowo bilang gitu, rasa empati simpati dia kan dah ilang sejak zaman dia nyulik-nyulik orang 😮‍💨",2025-05-06T01:09:45+00:00,0,0,0,speechless tidak heran kalau si gendut wowo bilang gitu rasa empati simpati kan dah ilang sejak zaman nyulik nyulik orang
nozuu0,1919415902879023381,1919560104531145022,Ini rasanya akan lebih diapresiasi kalau mr ini minta maaf kyk pemerintah negeri - negeri seberang🚶‍♀️🚶‍♂️🚶‍♀️,2025-05-06T01:09:27+00:00,0,0,0,rasanya lebih diapresiasi kalau mr minta maaf pemerintah negeri negeri seberang
oceanwavee__,1919415902879023381,1919560071337672798,"Ah pantesan indo ga maju maju, orang kayak lu masih banyak apalagi di tiktok",2025-05-06T01:09:19+00:00,0,0,0,ah pantesan indo tidak maju maju orang kayak lu banyak tiktok
indrastari,1919415902879023381,1919559861496352854,Sebentar ….,2025-05-06T01:08:29+00:00,0,0,0,sebentar
rvnsczy,1919415902879023381,1919559861274083587,makin kesini makin kesana,2025-05-06T01:08:29+00:00,0,0,0,makin kesini makin kesana
deailt,1919415902879023381,1919559774427095334,capek banget ya allah kapan ditegurnya,2025-05-06T01:08:08+00:00,0,0,0,capek banget allah kapan ditegurnya
ygbrsgktn,1919415902879023381,1919559735566860761,AJG GAADA EMPATI2NYA COKK,2025-05-06T01:07:59+00:00,0,0,0,ajg gaada empatinya cokk
jadisibuk,1919415902879023381,1919559640896999512,Iyain aja biar cepet,2025-05-06T01:07:36+00:00,0,0,0,iyain biar cepet
riansaputro_,1919415902879023381,1919559450056167886,Urusan angka malah mending wancoy daripada doi,2025-05-06T01:06:51+00:00,0,0,0,urusan angka malah mending wancoy doi
jinxrune,1919415902879023381,1919559320242643261,MBG (Makanan Beracun Gratis),2025-05-06T01:06:20+00:00,0,0,0,mbg makanan beracun gratis
lamkaputra,1919415902879023381,1919559155037180212,"ya gimana ya, kan dipilih lu pada. nextnya juga pada milih kdm.",2025-05-06T01:05:40+00:00,0,0,0,gimana kan dipilih lu nextnya milih kdm
rianatalia,1919415902879023381,1919559137899213184,Gaaassssss. Saya suka marah-marah ini. 😂😂😂,2025-05-06T01:05:36+00:00,0,0,1,gaass suka marah marah
hoerangha3,1919415902879023381,1919559108858183836,goblok aja sih kata gw,2025-05-06T01:05:29+00:00,0,0,0,goblok kata gw
dyyo___,1919415902879023381,1919558861700399231,Ini auditornya sape dahh,2025-05-06T01:04:30+00:00,0,0,0,auditornya sape dahh
wjunihao,1919415902879023381,1919558821854269656,????? Gila ya,2025-05-06T01:04:21+00:00,0,0,0,?? gila
btarobot,1919415902879023381,1919558735049195570,"ku kira targetnya akan susah ditentuin (ke pertumbuhan tinggi badan kah, kenaikan IQ, angka stunting (?)) oh ternyata targetnya cuma sebatas kejadian keracunan :((((((((",2025-05-06T01:04:00+00:00,0,0,0,ku kira targetnya susah ditentuin pertumbuhan tinggi badan kenaikan iq angka stunting ternyata targetnya cuma sebatas kejadian keracunan
meiloddy,1919415902879023381,1919558646327083128,pagi pagi buat bete aja ajg,2025-05-06T01:03:39+00:00,0,0,0,pagi pagi buat bete ajg
deomahardhika,1919415902879023381,1919558603817599298,"Mau 0,005 jg itu nyawa orang, judulnya makanan bergizi gratis tp malah kesehatan orang yg makan terancam🤷‍♂️",2025-05-06T01:03:29+00:00,0,0,0,mau jg nyawa orang judulnya makanan bergizi gratis malah kesehatan orang makan terancam
zaitakudreamer,1919415902879023381,1919558496523321460,"ukuran keberhasilannya bukan kenaikan gizi, tinggi/berat badan atau tingkat prestasi akademik tapi ""nggak keracunan setelah makan makanan dari gue""",2025-05-06T01:03:03+00:00,0,0,0,ukuran keberhasilannya bukan kenaikan gizi tinggi berat badan tingkat prestasi akademik nggak keracunan makan makanan gue
hruhuul,1919415902879023381,1919558463317016658,kasih tau dha margin of error dalam statistik kalo udah nyangkut nyawa orang harusnya berapa wkwk,2025-05-06T01:02:55+00:00,0,0,1,kasih tahu dha margin of error statistik kalau nyangkut nyawa orang harusnya berapa wkwk
coztavie,1919415902879023381,1919558396568621333,"gila banget anjing seorang presiden ngomong gini, ancur aja dah indonesia",2025-05-06T01:02:40+00:00,0,0,0,gila banget anjing seorang presiden ngomong gini ancur dah indonesia
widiyaleee,1919415902879023381,1919558321130111448,"Bagaimana yg dapurnya nunggak hampir 1M? Bagaimana MBG bisa mengurangi stunting? Bagaimana MBG menaikan nilai akademik siswa? Bagaimana MBG turut serta memajukan perekonomian? ITU SEMUA BELUM ADA DATANYA PAK, COBA AYO DI KAJI LAGI PENELITIANNYA 😌",2025-05-06T01:02:22+00:00,0,0,0,bagaimana dapurnya nunggak hampir m? bagaimana mbg mengurangi stunting? bagaimana mbg menaikan nilai akademik siswa? bagaimana mbg turut memajukan perekonomian? semua belum datanya pak coba ayo kaji penelitiannya
_impretzel,1919415902879023381,1919557958138265614,kocak banget ni aki aki,2025-05-06T01:00:55+00:00,0,0,0,kocak banget ni aki aki
dnitiyoga,1919415902879023381,1919557916790542402,"Itu nyawa Pak Prabowo, bukan cuma angka😞",2025-05-06T01:00:45+00:00,0,0,0,nyawa pak prabowo bukan cuma angka
dhee_armina,1919415902879023381,1919557904744542286,Ini yg bajingan berarti orang2 disekitarnya👊👊👊👊,2025-05-06T01:00:42+00:00,0,0,0,bajingan berarti orang disekitarnya
cheeseburgvrl,1919415902879023381,1919557866496918006,nyawa rakyat cuma data statistik ya?,2025-05-06T01:00:33+00:00,1,0,0,nyawa rakyat cuma data statistik ya?
kipasmiyak00,1919415902879023381,1919557812121903273,YAALLAH GATAU LG DEH GUE,2025-05-06T01:00:20+00:00,0,0,0,yaallah gatau gue
buntildaun,1919415902879023381,1919557778827542864,Mataneee ya allah ndue presiden pekok tenan😭,2025-05-06T01:00:12+00:00,0,0,0,matanee allah ndue presiden pekok tenan
AprlianiRizqia,1919415902879023381,1919557694580810151,Kenapa jadi keberhasilannya dinilai dari berapa anak yg keracunan dah. Katanya program mu mau nuntasin stunting. Ya Allah ngeri banget punya presiden model gini nih,2025-05-06T00:59:52+00:00,2,0,0,jadi keberhasilannya dinilai berapa anak keracunan dah katanya program mu mau nuntasin stunting allah ngeri banget punya presiden model gini nih
cules0409,1919415902879023381,1919557418444284303,Semua gara gara kaum 58 kontol,2025-05-06T00:58:46+00:00,0,0,0,semua gara gara kaum kontol
halsuisseeeoo,1919415902879023381,1919557336898929058,"bot bgt jawabannya kamu kack, 400 perak nya udh cair?",2025-05-06T00:58:27+00:00,0,0,0,bot banget jawabannya kamu kack perak cair?
qqajahh,1919415902879023381,1919557307966660893,Itu contoh cara berpikir orang tolol,2025-05-06T00:58:20+00:00,1,0,0,contoh cara berpikir orang tolol
Borjuis___,1919415902879023381,1919557048766759258,"Anjing dia bilang begituu dong, nyawa masa depan bangsa itu teh blok",2025-05-06T00:57:18+00:00,0,0,0,anjing bilang begituu nyawa masa depan bangsa teh blok
byusapphire,1919415902879023381,1919557047970099702,Statement macam apa ini? 'Hanya' sounds like no empathy.,2025-05-06T00:57:18+00:00,0,0,0,statement macam apa ini? sounds like no empathy
fancyspain,1919415902879023381,1919557044996116686,angka yang CUMA 200 itu terdiri dari anak yang amat disayangi oleh orang tuanya. rip empati,2025-05-06T00:57:17+00:00,0,0,0,angka cuma terdiri anak amat disayangi orang tuanya rip empati
DrSedric_VII,1919415902879023381,1919557041414406221,"Apasih, anjing?",2025-05-06T00:57:16+00:00,1,0,0,apasih anjing?
adamy0ngpret,1919415902879023381,1919557032426061913,Gendut gendeng,2025-05-06T00:57:14+00:00,0,0,0,gendut gendeng
szzmeyy,1919415902879023381,1919556947193495778,mba buzzer mbg ya? kerja sama saya aja mba lebih gede bayarannya drpd ngebuzzer pemerintah,2025-05-06T00:56:54+00:00,0,0,0,mba buzzer mbg ya? kerja sama mba lebih gede bayarannya drpd ngebuzzer pemerintah
yappbyls,1919415902879023381,1919556946849415314,ini based on data yg mana sih😭,2025-05-06T00:56:54+00:00,0,0,0,based on data mana
gudpuzzi,1919415902879023381,1919556855975837697,"anak mu keracunan masuk ke 0,005 persen gimana perasaanmu sebagai ortu? memahami sesama manusia aja g bisa kok ngatain sdm rendah.",2025-05-06T00:56:32+00:00,2,0,0,anak mu keracunan masuk persen gimana perasaanmu ortu? memahami sesama manusia ngatain sdm rendah
dhiasfra,1919415902879023381,1919556691991093708,"Pak, tapi kan sebuah program dikatakan sukses kalau tujuannya tercapai Kalau nggak salah kan tujuan MBG tuh buat mencegah stunting yaa, berarti udah keliatan kah angka stunting yang menurun?",2025-05-06T00:55:53+00:00,0,0,0,pak kan sebuah program dikatakan sukses kalau tujuannya tercapai kalau tidak salah kan tujuan mbg tuh buat mencegah stunting berarti keliatan angka stunting menurun?
hennn___,1919415902879023381,1919556685070258179,"Kalo masalah makanan, success rate-nya harus 100%, ga bisa ditolerir tolol. Cuman kan presiden pilihan lu hobinya asbun &amp; otaknya stuck di tahun 98 sama kaya lu kaga maju-maju pikirannya.",2025-05-06T00:55:52+00:00,3,0,0,kalau masalah makanan success rate tidak ditolerir tolol cuman kan presiden pilihan lu hobinya asbun otaknya stuck tahun sama kaya lu kaga maju maju pikirannya
arslankucing,1919415902879023381,1919556572222566848,Jadi keberhasilannya diukur dari siapa yg berhasil bertahan dari keracunan,2025-05-06T00:55:25+00:00,0,0,0,jadi keberhasilannya diukur siapa berhasil bertahan keracunan
szzmeyy,1919415902879023381,1919556551263617114,Lanjutkan MBG wkwkwk,2025-05-06T00:55:20+00:00,0,0,0,lanjutkan mbg wkwkwk
miabigalzzc,1919415902879023381,1919556492782629060,Sepemikiran,2025-05-06T00:55:06+00:00,4,0,0,sepemikiran
uroiiibaeeverrr,1919415902879023381,1919556447937167760,gaada otak bangsat bangsat nyawa org dianggep receh sm lu,2025-05-06T00:54:55+00:00,0,0,0,gaada otak bangsat bangsat nyawa orang dianggep receh sama lu
dracxlett,1919415902879023381,1919556439862845585,"bukan typo, lo nya aja yang gak tau penulisan bahasa Indonesia yg baik yg benar, kalah sama gw yang WNA wkwk",2025-05-06T00:54:53+00:00,0,0,0,bukan typo lo tidak tahu penulisan bahasa indonesia baik benar kalah sama gw wna wkwk
RiskiGustiar,1919415902879023381,1919556422733291842,Yang ga keracunan bisa jadi karena ga mau makan MBGnya kan pak? Ada sekolah didatengin pengelola dapur MBG yang marah-marah karena ga terima kalo makanannya dibilang bau.,2025-05-06T00:54:49+00:00,0,0,0,tidak keracunan jadi tidak mau makan mbgnya kan pak? sekolah didatengin pengelola dapur mbg marah marah tidak terima kalau makanannya dibilang bau
wwillbefine,1919415902879023381,1919556231523443020,"pak, coba mampir ke komen sini, biar mikir dikit",2025-05-06T00:54:03+00:00,0,0,0,pak coba mampir komen sini biar mikir sedikit
laurserrr,1919415902879023381,1919556083645087865,In your head,2025-05-06T00:53:28+00:00,0,0,0,in your head
sorenavistha,1919415902879023381,1919556080977510643,Alias nih orang make beneran.,2025-05-06T00:53:27+00:00,0,0,0,alias nih orang make beneran
wansaptr,1919415902879023381,1919555964140978665,(((stanting))) (((berfikir))) (((Mw))) (((sicanggih) Awoakwoak https://t.co/X2IVWgcUqS,2025-05-06T00:53:00+00:00,13,0,2,stanting berfikir mw sicanggih awoakwoak
sorenavistha,1919415902879023381,1919555962244915488,"Udah gak kaget sih, beliau aja pelaku pembunuhan. Jadi kalau cuma 5 orang itu gak papa, soalnya beliau juga pernah sampai puluhan.",2025-05-06T00:52:59+00:00,0,1,1,tidak kaget beliau pelaku pembunuhan jadi kalau cuma orang tidak papa soalnya beliau pernah puluhan
trinita_gultom,1919415902879023381,1919555939713134954,Mau sampe kapan kesehatan diukur memakai persentase? Emang 5 orang gak nyawa?,2025-05-06T00:52:54+00:00,0,0,0,mau sampe kapan kesehatan diukur memakai persentase? memang orang tidak nyawa?
